AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202102,0150VDE28690,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDE28720,1,1150484,3.67,93.85,80084,116,20210301083043
202102,0150VDE28930,1,1659815,4.98,85.00,80096,104,20210301083043
202102,0150VDE28931,1,-1,-1.00,-1.00,1909,7241,20210301083043
202102,0150VDE28941,1,-1,-1.00,-1.00,9342,10504,20210301083043
202102,0150VDE28970,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDE29001,1,-1,-1.00,-1.00,10943,12646,20210301083043
202102,0150VDE29010,1,1268611,7.62,84.69,80107,93,20210301083043
202102,0150VDE29011,1,-1,-1.00,-1.00,11736,11361,20210301083043
202102,0150VDE29021,1,-1,-1.00,-1.00,23268,26163,20210301083043
202102,0150VDE29410,1,1364213,10.23,72.63,80114,86,20210301083043
202102,0150VDE29411,1,435402,12.84,59.75,52059,26661,20210301083043
202102,0150VDE29500,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDE29600,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDS00500,1,286043,2.43,100.89,77785,1046,20210301083043
202102,0150VDS00700,1,459400,2.93,93.32,78376,808,20210301083043
202102,0150VDS00900,1,479975,3.13,102.35,79252,856,20210301083043
202102,0150VDS01100,1,481036,3.12,101.88,79194,915,20210301083043
202102,0150VDS01300,1,530498,3.23,98.77,78734,1086,20210301083043
202102,0150VDS01400,1,478447,3.33,95.24,79878,231,20210301083043
202102,0150VDS01500,1,529372,3.24,96.82,78809,1018,20210301083043
202102,0150VDS01600,1,478486,3.13,98.12,79285,801,20210301083043
202102,0150VDS01800,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDS01900,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0150VDS02100,1,500439,3.07,100.00,79454,655,20210301083043
202102,0150VDS02300,1,182271,1.51,109.59,78749,1360,20210301083043
202102,0150VDS02500,1,202250,1.42,108.50,79877,232,20210301083043
202102,0150VDS02600,1,201760,1.85,104.67,79902,208,20210301083043
202102,0150VDS02700,1,157962,1.53,110.57,79919,191,20210301083043
202102,0150VDS02900,1,202434,1.77,110.11,79914,196,20210301083043
202102,0150VDS03000,1,173393,1.72,92.61,79580,529,20210301083043
202102,0150VDS03200,1,197930,1.76,110.49,78198,1911,20210301083043
202102,0150VDS03300,1,174658,1.42,106.29,79920,189,20210301083043
202102,0150VDS03500,1,197281,1.82,104.04,79886,223,20210301083043
202102,0150VDS03800,1,196457,1.66,105.35,79853,256,20210301083043
202102,0150VDS04000,1,196229,1.63,109.00,79871,238,20210301083043
202102,0150VDS04200,1,253740,1.65,108.56,78829,1218,20210301083043
