AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202105,1510VDS02200,1,278959,1.47,110.75,88218,1062,20210601083039
202105,1510VDS02300,1,281209,1.62,108.40,89189,91,20210601083039
202105,1510VDS02600,1,314605,1.64,108.76,89272,8,20210601083039
202105,1510VDS02700,1,318114,1.86,97.15,89271,9,20210601083039
202105,1510VDS02900,1,311268,1.58,111.01,89161,119,20210601083039
202105,1510VDS03000,1,316034,1.63,108.73,87734,1502,20210601083039
202105,1510VDS03200,1,360290,1.68,111.19,88172,1108,20210601083039
202105,1510VDS03400,1,362022,1.71,111.28,89256,24,20210601083039
202105,1510VDS03700,1,363123,1.78,118.84,89270,10,20210601083039
202105,1510VDS03800,1,358475,1.72,103.97,89264,16,20210601083039
202105,1510VDS04000,1,354463,1.57,111.48,89253,27,20210601083039
202105,1510VDS04100,1,377649,1.67,106.81,88411,838,20210601083039
202105,1510VDS04300,1,192004,1.86,104.13,76003,8450,20210601083039
202105,1510VDS04400,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1510VDS04600,1,376809,1.79,106.49,88334,946,20210601083039
202105,1510VDS04700,1,370692,1.82,107.28,89231,49,20210601083039
202105,1510VDS05000,1,375978,1.73,109.55,89264,16,20210601083039
202105,1510VDS05100,1,366004,1.81,108.14,89273,7,20210601083039
202105,1510VDS05300,1,374326,1.52,117.11,89275,5,20210601083039
202105,1510VDS05400,1,372883,1.74,108.16,89249,31,20210601083039
202105,1510VDS05600,1,369456,1.80,110.14,87455,1825,20210601083039
202105,1510VDS05700,1,358398,1.66,108.74,88520,760,20210601083039
202105,1510VDS05900,1,415361,4.16,111.19,89271,9,20210601083039
202105,1710VDE00010,1,1185899,4.69,93.90,89263,0,20210601083039
202105,1710VDE00020,1,1193184,5.31,83.42,89239,0,20210601083039
202105,1710VDE00030,1,1178966,5.82,80.65,89261,0,20210601083039
202105,1710VDE00040,1,1534563,8.79,77.53,89205,0,20210601083039
202105,1710VDE00050,1,1793107,7.41,77.17,89263,0,20210601083039
202105,1710VDE00060,1,1472243,5.25,84.56,89267,0,20210601083039
202105,1710VDE00070,1,1803055,6.64,89.94,89257,0,20210601083039
202105,1710VDE00080,1,1812374,7.22,87.63,89244,0,20210601083039
202105,1710VDE00090,1,1822827,6.62,92.06,89213,0,20210601083039
202105,1710VDE00100,1,1551462,7.08,85.45,89254,0,20210601083039
202105,1710VDE00110,1,1861030,7.65,83.99,89255,0,20210601083039
202105,1710VDE00120,1,1866659,7.45,88.08,89206,0,20210601083039
202105,1710VDE00130,1,1868533,7.22,87.98,89183,0,20210601083039
202105,1710VDE00140,1,1863853,6.87,86.63,89233,0,20210601083039
202105,1710VDE00150,1,1412033,4.44,93.86,89250,0,20210601083039
202105,1710VDE00160,1,1399494,4.86,90.16,89256,0,20210601083039
202105,1710VDE00170,1,929013,2.76,96.91,89257,0,20210601083039
