AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202110,0120VDS09600,1,651434,2.07,99.19,88801,479,20211101083050
202110,0120VDS09700,1,727929,2.12,99.29,85743,3149,20211101083050
202110,0120VDS09800,1,652568,2.23,99.06,88783,489,20211101083050
202110,0120VDS09900,1,655019,2.29,97.11,88774,506,20211101083050
202110,0121VDE00100,1,31611,0.92,94.25,88894,386,20211101083050
202110,0121VDE00200,1,31427,1.04,104.17,89266,14,20211101083050
202110,0121VDE00300,1,31732,0.87,98.88,88827,453,20211101083050
202110,0121VDE00500,1,22010,1.42,88.42,8453,3588,20211101083050
202110,0121VDE00700,1,137513,1.45,101.77,89220,60,20211101083050
202110,0121VDE00800,1,138598,1.60,100.46,89232,48,20211101083050
202110,0121VDE00900,1,98660,0.90,109.22,88537,683,20211101083050
202110,0121VDE01100,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0121VDE01190,1,411945,1.98,106.55,88005,1275,20211101083050
202110,0121VDE01200,1,503659,2.10,105.95,87368,1912,20211101083050
202110,0121VDE01400,1,474753,2.21,104.70,88621,659,20211101083050
202110,0121VDE01500,1,574354,3.14,103.26,88461,819,20211101083050
202110,0121VDE01700,1,581674,2.69,105.27,89246,34,20211101083050
202110,0121VDE01800,1,580553,2.97,108.87,88634,646,20211101083050
202110,0121VDE02000,1,598425,2.93,98.42,88647,633,20211101083050
202110,0121VDE02200,1,597466,3.21,104.12,89227,53,20211101083050
202110,0121VDE02400,1,599184,2.86,103.67,89261,19,20211101083050
202110,0121VDE02404,1,594616,2.69,116.50,89195,85,20211101083050
202110,0121VDE02600,1,595818,2.87,99.17,88489,560,20211101083050
202110,0121VDE02700,1,636541,2.98,104.24,88800,480,20211101083050
202110,0121VDE02900,1,635272,3.15,102.81,88421,859,20211101083050
202110,0121VDE03000,1,736053,3.84,102.55,87534,1006,20211101083050
202110,0121VDE03100,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0121VDE03200,1,740041,3.98,93.98,88195,854,20211101083050
202110,0121VDE03202,1,726341,3.88,101.32,89186,94,20211101083050
202110,0121VDE03206,1,570313,3.09,98.79,87606,1626,20211101083050
202110,0121VDS00100,1,28965,0.85,102.02,88809,471,20211101083050
202110,0121VDS00200,1,28235,0.94,107.59,89257,23,20211101083050
202110,0121VDS00300,1,28984,0.80,108.48,88892,388,20211101083050
202110,0121VDS00500,1,142546,1.36,92.72,87925,1355,20211101083050
202110,0121VDS00700,1,143684,1.48,107.85,89256,24,20211101083050
202110,0121VDS00800,1,145392,1.39,109.41,89204,76,20211101083050
202110,0121VDS00900,1,120402,1.08,95.65,88154,1066,20211101083050
202110,0121VDS01100,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0121VDS01190,1,487132,2.33,106.51,88625,655,20211101083050
202110,0121VDS01200,1,548527,2.25,109.26,87821,1459,20211101083050
202110,0121VDS01400,1,486695,2.16,110.86,88455,825,20211101083050
202110,0121VDS01500,1,597824,3.18,105.99,88573,707,20211101083050
202110,0121VDS01700,1,596813,2.92,97.11,89251,29,20211101083050
202110,0121VDS01800,1,596319,3.19,104.72,88489,574,20211101083050
202110,0121VDS02000,1,615544,2.81,104.01,88817,463,20211101083050
202110,0121VDS02200,1,617257,3.20,108.08,89258,22,20211101083050
202110,0121VDS02400,1,616229,2.94,99.65,89261,19,20211101083050
202110,0121VDS02402,1,611600,3.01,99.56,89257,23,20211101083050
202110,0121VDS02600,1,616500,3.02,99.96,88825,455,20211101083050
202110,0121VDS02700,1,652137,3.07,102.63,88605,444,20211101083050
